ID,ADMINIST,CODIGO_PEAJE,DEPARTAMENTO,NOMBRE_PEAJE,VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO
128,Concesionado,13PE1NVIR1,La Libertad,Virú,3,33627.0,5147,10149.0,13688.0,4293.0,3333.0,14132.0,127.0,33630,1201.1,50869,1816.8,84499,3017.8,2014,2,201402
129,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,11944.0,0,5808.0,3156.0,861.0,773.0,5638.0,20.0,11944,426.6,16256,580.6,28200,1007.1,2014,2,201402
130,No concesionado,04PE1SATI1,Arequipa,Atico,0,14799.0,0,3756.0,7969.0,3041.0,6103.0,15880.0,431.0,14799,528.5,37180,1327.9,51979,1856.4,2014,2,201402
131,No concesionado,21PE3SAYV1,Puno,Ayaviri,1418,17710.0,56,6569.0,3199.0,875.0,740.0,5039.0,21.0,19128,683.1,16499,589.2,35627,1272.4,2014,2,201402
132,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,32440.0,0,5597.0,4111.0,1623.0,987.0,4269.0,8.0,32440,1158.6,16595,592.7,49035,1751.2,2014,2,201402
133,No concesionado,02PE3NCTC1,Áncash,Cátac,0,15671.0,0,4378.0,4681.0,842.0,301.0,2955.0,17.0,15671,559.7,13174,470.5,28845,1030.2,2014,2,201402
134,No concesionado,12PE3SHUO1,Junín,Chacapampa,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,2,201402
135,No concesionado,12PE22BCHO1,Junín,Chalhuapuquio (El Pedregal),1051,21095.0,509,10429.0,6317.0,885.0,191.0,1284.0,0.0,22146,790.9,19615,700.5,41761,1491.5,2014,2,201402
136,No concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,13246,22475.0,7,5599.0,4941.0,679.0,731.0,14200.0,90.0,35721,1275.8,26247,937.4,61968,2213.1,2014,2,201402
137,No concesionado,14PE06ACUC1,Lambayeque,Cuculí (Pomalca),3557,13332.0,1582,7501.0,1619.0,78.0,38.0,600.0,22.0,16889,603.2,11440,408.6,28329,1011.8,2014,2,201402
138,No concesionado,20PE1NTYL1,Piura,Desvío Talara,0,45216.0,0,12650.0,5020.0,1790.0,1618.0,10150.0,11.0,45216,1614.9,31239,1115.7,76455,2730.5,2014,2,201402
139,No concesionado,21PE3SILV1,Puno,Ilave,15064,30992.0,2006,4689.0,1386.0,185.0,1344.0,2886.0,3.0,46056,1644.9,12499,446.4,58555,2091.2,2014,2,201402
140,No concesionado,15PE24LNH1,Lima,Lunahuaná,2127,31485.0,0,2644.0,251.0,43.0,22.0,86.0,15.0,33612,1200.4,3061,109.3,36673,1309.8,2014,2,201402
141,No concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),13112,47527.0,1521,13970.0,7861.0,56.0,221.0,1238.0,24.0,60639,2165.7,24891,889.0,85530,3054.6,2014,2,201402
142,No concesionado,14PE1NJMOC1,Lambayeque,Mocce,48601,81030.0,5449,13034.0,8236.0,1974.0,1237.0,7336.0,118.0,129631,4629.7,37384,1335.1,167015,5964.8,2014,2,201402
143,No concesionado,11PE1SNZA1,Ica,Nasca,0,44052.0,0,13380.0,13146.0,3198.0,6675.0,23627.0,521.0,44052,1573.3,60547,2162.4,104599,3735.7,2014,2,201402
144,No concesionado,11PE28APRA1,Ica,Pacra,0,13259.0,0,3579.0,4969.0,1483.0,477.0,3326.0,18.0,13259,473.5,13852,494.7,27111,968.2,2014,2,201402
145,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,24186.0,0,3053.0,1536.0,669.0,938.0,1055.0,6.0,24186,863.8,7257,259.2,31443,1123.0,2014,2,201402
146,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,1843.0,0,459.0,762.0,89.0,3411.0,1786.0,0.0,1843,65.8,6507,232.4,8350,298.2,2014,2,201402
147,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,167,7276.0,28,2395.0,4171.0,1288.0,335.0,2607.0,8.0,7443,265.8,10832,386.9,18275,652.7,2014,2,201402
148,No concesionado,08PE3SSAY1,Cusco,Saylla,0,22391.0,0,13694.0,3535.0,809.0,688.0,5801.0,29.0,22391,799.7,24556,877.0,46947,1676.7,2014,2,201402
149,No concesionado,21PE36ASIC1,Puno,Sicuyani,506,2885.0,0,807.0,863.0,103.0,3345.0,1724.0,2.0,3391,121.1,6844,244.4,10235,365.5,2014,2,201402
150,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,16068.0,0,3042.0,4095.0,1179.0,305.0,2437.0,3.0,16068,573.9,11061,395.0,27129,968.9,2014,2,201402
151,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,46770.0,0,9096.0,1801.0,370.0,604.0,2154.0,0.0,46770,1670.4,14025,500.9,60795,2171.2,2014,2,201402
152,No concesionado,15PE16TNA1,Lima,Tunán,0,20756.0,0,4370.0,4805.0,794.0,520.0,5747.0,101.0,20756,741.3,16337,583.5,37093,1324.8,2014,2,201402
153,No concesionado,04PE1SYCA1,Arequipa,Yauca,20,17153.0,1,4292.0,7772.0,2764.0,5648.0,16775.0,361.0,17173,613.3,37613,1343.3,54786,1956.6,2014,2,201402
154,Concesionado,22PE5NACS1,San Martín,Aguas Claras,2500,6837.0,0,2633.0,2437.0,736.0,384.0,3745.0,22.0,9337,301.2,9957,321.2,19294,622.4,2014,3,201403
155,Concesionado,04PE1SCAM1,Arequipa,Camaná,0,14873.0,0,5910.0,4037.0,1484.0,2970.0,9039.0,252.0,14873,479.8,23692,764.3,38565,1244.0,2014,3,201403
156,Concesionado,21PE3SCRO1,Puno,Caracoto,31252,74769.0,5061,16146.0,4669.0,977.0,1296.0,4080.0,11.0,106021,3420.0,32240,1040.0,138261,4460.0,2014,3,201403
157,Concesionado,12PE3NCRA1,Junín,Casaracra-Concesión,79,40767.0,0,17141.0,18888.0,4278.0,3408.0,19191.0,154.0,40846,1317.6,63060,2034.2,103906,3351.8,2014,3,201403
158,Concesionado,08PE3SCSC1,Cusco,Ccasacancha (Huillque),0,24385.0,0,4934.0,4261.0,436.0,843.0,3755.0,88.0,24385,786.6,14317,461.8,38702,1248.5,2014,3,201403
159,Concesionado,13PE1NCMA1,La Libertad,Chicama,323,49833.0,9633,13802.0,13942.0,3139.0,3050.0,16642.0,111.0,50156,1617.9,60319,1945.8,110475,3563.7,2014,3,201403
160,Concesionado,15PE1SCLA1,Lima,Chilca,0,189602.0,0,27662.0,18975.0,3592.0,5968.0,22884.0,398.0,189602,6116.2,79479,2563.8,269081,8680.0,2014,3,201403
161,Concesionado,20PE1NJCLS1,Piura,Chulucanas,2740,29988.0,895,8041.0,3305.0,151.0,427.0,4148.0,17.0,32728,1055.7,16984,547.9,49712,1603.6,2014,3,201403
162,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,3,201403
163,Concesionado,15PE22CCA1,Lima,Corcona-Concesión,5257,73064.0,1155,25213.0,27795.0,6872.0,4743.0,30948.0,231.0,78321,2526.5,96957,3127.6,175278,5654.1,2014,3,201403
164,Concesionado,20PE1NCBA1,Piura,Cruce Bayóvar,0,8856.0,0,2748.0,7077.0,2168.0,1492.0,7965.0,63.0,8856,285.7,21513,694.0,30369,979.6,2014,3,201403
165,Concesionado,14PE04BOLS1,Lambayeque,Desvío Olmos,926,9462.0,0,5786.0,5696.0,1784.0,796.0,4952.0,30.0,10388,335.1,19044,614.3,29432,949.4,2014,3,201403
166,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,7869.0,0,1112.0,2287.0,448.0,1943.0,3533.0,41.0,7869,253.8,9364,302.1,17233,555.9,2014,3,201403
167,Concesionado,15PE1NEPS1,Lima,El Paraíso,0,85617.0,0,42131.0,33878.0,10043.0,8908.0,42813.0,412.0,85617,2761.8,138185,4457.6,223802,7219.4,2014,3,201403
168,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,17702.0,0,6516.0,13173.0,4155.0,3157.0,15560.0,174.0,17702,571.0,42735,1378.5,60437,1949.6,2014,3,201403
169,Concesionado,02PE1NHUY1,Áncash,Huarmey,0,33456.0,0,11858.0,25229.0,8121.0,5825.0,29961.0,373.0,33456,1079.2,81367,2624.7,114823,3704.0,2014,3,201403
170,Concesionado,11PE1SICA1,Ica,Ica,0,41098.0,0,12451.0,13643.0,2550.0,4537.0,15578.0,293.0,41098,1325.7,49052,1582.3,90150,2908.1,2014,3,201403
171,Concesionado,18PE36ILO1,Moquegua,Ilo,0,24096.0,0,2435.0,631.0,142.0,1026.0,856.0,31.0,24096,777.3,5121,165.2,29217,942.5,2014,3,201403
172,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,51474.0,0,16057.0,16942.0,3356.0,5461.0,21129.0,311.0,51474,1660.5,63256,2040.5,114730,3701.0,2014,3,201403
173,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,3739.0,0,2527.0,157.0,4.0,5.0,30.0,7.0,3739,120.6,2730,88.1,6469,208.7,2014,3,201403
174,Concesionado,21PE34BMNI1,Puno,Macusani,1177,2733.0,82,718.0,435.0,92.0,230.0,1396.0,12.0,3910,126.1,2965,95.6,6875,221.8,2014,3,201403
175,Concesionado,11PE30MNA1,Ica,Marcona,0,23090.0,0,4805.0,1571.0,98.0,168.0,1005.0,11.0,23090,744.8,7658,247.0,30748,991.9,2014,3,201403
176,Concesionado,04PE34MRI1,Arequipa,Matarani Concesión,0,21945.0,0,6894.0,1311.0,896.0,2806.0,13688.0,239.0,21945,707.9,25834,833.4,47779,1541.3,2014,3,201403
177,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,3,201403
178,Concesionado,14PE1NJMOC1,Lambayeque,Mocce,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,3,201403
179,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,9306.0,0,1186.0,2597.0,580.0,1941.0,3572.0,40.0,9306,300.2,9916,319.9,19222,620.1,2014,3,201403
180,Concesionado,14PE1NMRE1,Lambayeque,Mórrope,0,11207.0,0,3091.0,6867.0,2194.0,1536.0,7451.0,49.0,11207,361.5,21188,683.5,32395,1045.0,2014,3,201403
181,Concesionado,22PE5NMYB1,San Martín,Moyobamba,49,26869.0,2300,3576.0,2656.0,740.0,322.0,3939.0,16.0,26918,868.3,13549,437.1,40467,1305.4,2014,3,201403
182,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,466,23793.0,0,7427.0,11877.0,2985.0,2636.0,13150.0,75.0,24259,782.5,38150,1230.6,62409,2013.2,2014,3,201403
183,Concesionado,20PE02PAI1,Piura,Paita,7088,48167.0,1326,9049.0,3124.0,370.0,1445.0,6820.0,98.0,55255,1782.4,22232,717.2,77487,2499.6,2014,3,201403
184,Concesionado,18PE36APCL1,Moquegua,Pampa Cuéllar,0,11498.0,0,2417.0,1689.0,438.0,3337.0,2449.0,13.0,11498,370.9,10343,333.6,21841,704.5,2014,3,201403
185,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,6212.0,0,2955.0,4466.0,369.0,985.0,4377.0,121.0,6212,200.4,13273,428.2,19485,628.5,2014,3,201403
186,Concesionado,03PE30APPR1,Apurímac,Pampamarca (Chalhuanca),0,7465.0,0,2457.0,3805.0,361.0,865.0,3315.0,83.0,7465,240.8,10886,351.2,18351,592.0,2014,3,201403
187,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,30368.0,0,18697.0,7297.0,2289.0,2944.0,22461.0,315.0,30368,979.6,54003,1742.0,84371,2721.6,2014,3,201403
188,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,105,6199.0,0,1712.0,1576.0,495.0,224.0,1891.0,21.0,6304,203.4,5919,190.9,12223,394.3,2014,3,201403
189,Concesionado,03PE30APRH1,Apurímac,Pichirhua (Casinchihua),0,14196.0,0,3040.0,3747.0,369.0,843.0,3265.0,79.0,14196,457.9,11343,365.9,25539,823.8,2014,3,201403
190,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,114414.0,13659,24345.0,16427.0,3523.0,2412.0,15824.0,37.0,114414,3690.8,76227,2458.9,190641,6149.7,2014,3,201403
191,Concesionado,17PE30CPNN1,Madre de Dios,Planchón,0,16044.0,0,1745.0,398.0,76.0,299.0,1059.0,4.0,16044,517.5,3581,115.5,19625,633.1,2014,3,201403
192,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucará),0,7940.0,0,4932.0,5706.0,1794.0,787.0,4890.0,33.0,7940,256.1,18142,585.2,26082,841.4,2014,3,201403
193,Concesionado,22PE5NBPGO1,San Martín,Pongo,0,17831.0,0,1741.0,1087.0,215.0,116.0,1538.0,1.0,17831,575.2,4698,151.5,22529,726.7,2014,3,201403
194,Concesionado,12PE3SQLA1,Junín,Quiulla-Concesión,0,54697.0,0,10365.0,12546.0,2821.0,1905.0,11101.0,63.0,54697,1764.4,38801,1251.6,93498,3016.1,2014,3,201403
195,Concesionado,21PE34BSGB1,Puno,San Gabán,648,4108.0,5,866.0,1183.0,95.0,228.0,1297.0,51.0,4756,153.4,3725,120.2,8481,273.6,2014,3,201403
196,Concesionado,17PE30CSLZ1,Madre de Dios,San Lorenzo,0,4902.0,0,491.0,180.0,4.0,226.0,575.0,4.0,4902,158.1,1480,47.7,6382,205.9,2014,3,201403
197,Concesionado,21PE34ASLA1,Puno,Santa Lucía,314,19034.0,0,9712.0,6182.0,1798.0,2252.0,14903.0,49.0,19348,624.1,34896,1125.7,54244,1749.8,2014,3,201403
198,Concesionado,15PE1NASPY1,Lima,Serpentín de Pasamayo,0,1455.0,0,56538.0,31968.0,10717.0,11815.0,52810.0,465.0,1455,46.9,164313,5300.4,165768,5347.4,2014,3,201403
199,Concesionado,23PE1STMS1,Tacna,Tomasiri,0,17850.0,0,1983.0,2725.0,551.0,637.0,2028.0,12.0,17850,575.8,7936,256.0,25786,831.8,2014,3,201403
200,Concesionado,04PE34AVYO1,Arequipa,Uchumayo-Concesión,0,72011.0,0,44589.0,13830.0,4824.0,9047.0,30384.0,534.0,72011,2322.9,103208,3329.3,175219,5652.2,2014,3,201403
201,Concesionado,17PE30CUPO1,Madre de Dios,Unión Progreso,0,20095.0,0,1444.0,1629.0,549.0,512.0,1746.0,8.0,20095,648.2,5888,189.9,25983,838.2,2014,3,201403
202,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,12757.0,0,2910.0,2295.0,683.0,297.0,2238.0,15.0,12757,411.5,8438,272.2,21195,683.7,2014,3,201403
203,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,182649.0,0,10053.0,6762.0,596.0,58.0,361.0,5.0,182649,5891.9,17835,575.3,200484,6467.2,2014,3,201403
204,Concesionado,02PE1NVSQ1,Áncash,Vesique (Km402+760),16730,38405.0,3422,9787.0,14462.0,4249.0,3067.0,15427.0,228.0,55135,1778.5,50642,1633.6,105777,3412.2,2014,3,201403
205,Concesionado,13PE1NVIR1,La Libertad,Virú,18,33468.0,5815,10549.0,13599.0,4275.0,3262.0,13855.0,124.0,33486,1080.2,51479,1660.6,84965,2740.8,2014,3,201403
206,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,10809.0,0,6146.0,3117.0,883.0,771.0,5159.0,12.0,10809,348.7,16088,519.0,26897,867.6,2014,3,201403
207,No concesionado,04PE1SATI1,Arequipa,Atico,0,11013.0,0,4106.0,7352.0,2885.0,6248.0,16921.0,496.0,11013,355.3,38008,1226.1,49021,1581.3,2014,3,201403
208,No concesionado,21PE3SAYV1,Puno,Ayaviri,1639,16577.0,39,6361.0,3047.0,839.0,678.0,4576.0,11.0,18216,587.6,15551,501.6,33767,1089.3,2014,3,201403
209,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,32834.0,0,6010.0,4242.0,1698.0,1104.0,4700.0,18.0,32834,1059.2,17772,573.3,50606,1632.5,2014,3,201403
210,No concesionado,02PE3NCTC1,Áncash,Cátac,0,15725.0,0,4767.0,4956.0,818.0,303.0,3047.0,14.0,15725,507.3,13905,448.5,29630,955.8,2014,3,201403
211,No concesionado,12PE3SHUO1,Junín,Chacapampa,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,3,201403
212,No concesionado,12PE22BCHO1,Junín,Chalhuapuquio (El Pedregal),880,21976.0,534,11246.0,6790.0,1069.0,184.0,1444.0,12.0,22856,737.3,21279,686.4,44135,1423.7,2014,3,201403
213,No concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,14334,19508.0,9,5533.0,5162.0,711.0,900.0,14726.0,64.0,33842,1091.7,27105,874.4,60947,1966.0,2014,3,201403
214,No concesionado,14PE06ACUC1,Lambayeque,Cuculí (Pomalca),4130,12821.0,1438,7490.0,1604.0,62.0,28.0,311.0,148.0,16951,546.8,11081,357.5,28032,904.3,2014,3,201403
215,No concesionado,20PE1NTYL1,Piura,Desvío Talara,0,43268.0,0,13779.0,5261.0,1553.0,1661.0,11082.0,16.0,43268,1395.7,33352,1075.9,76620,2471.6,2014,3,201403
216,No concesionado,21PE3SILV1,Puno,Ilave,18335,31188.0,2032,4244.0,1312.0,180.0,1310.0,2570.0,1.0,49523,1597.5,11649,375.8,61172,1973.3,2014,3,201403
217,No concesionado,15PE24LNH1,Lima,Lunahuaná,1748,31982.0,41,2951.0,423.0,57.0,24.0,113.0,8.0,33730,1088.1,3617,116.7,37347,1204.7,2014,3,201403
218,No concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),14211,50226.0,1789,15947.0,6867.0,74.0,144.0,1520.0,34.0,64437,2078.6,26375,850.8,90812,2929.4,2014,3,201403
219,No concesionado,14PE1NJMOC1,Lambayeque,Mocce,52441,83888.0,5701,14031.0,8286.0,2042.0,1127.0,6988.0,40.0,136329,4397.7,38215,1232.7,174544,5630.5,2014,3,201403
220,No concesionado,11PE1SNZA1,Ica,Nasca,0,41048.0,0,13301.0,12835.0,2957.0,6838.0,24317.0,543.0,41048,1324.1,60791,1961.0,101839,3285.1,2014,3,201403
221,No concesionado,11PE28APRA1,Ica,Pacra,0,13836.0,0,3529.0,5113.0,1411.0,486.0,3484.0,14.0,13836,446.3,14037,452.8,27873,899.1,2014,3,201403
222,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,21905.0,0,3044.0,1509.0,634.0,1018.0,1278.0,3.0,21905,706.6,7486,241.5,29391,948.1,2014,3,201403
223,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,2340.0,0,572.0,849.0,100.0,3091.0,1860.0,0.0,2340,75.5,6472,208.8,8812,284.3,2014,3,201403
224,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,218,7217.0,15,2516.0,4469.0,1379.0,416.0,2969.0,28.0,7435,239.8,11792,380.4,19227,620.2,2014,3,201403
225,No concesionado,08PE3SSAY1,Cusco,Saylla,0,24354.0,0,16786.0,3600.0,849.0,717.0,6251.0,26.0,24354,785.6,28229,910.6,52583,1696.2,2014,3,201403
226,No concesionado,21PE36ASIC1,Puno,Sicuyani,568,3507.0,0,907.0,955.0,110.0,3170.0,1783.0,0.0,4075,131.5,6925,223.4,11000,354.8,2014,3,201403
227,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,18059.0,0,3607.0,4291.0,1360.0,391.0,2688.0,11.0,18059,582.5,12348,398.3,30407,980.9,2014,3,201403
228,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,46731.0,0,5826.0,874.0,226.0,274.0,614.0,3.0,46731,1507.5,7817,252.2,54548,1759.6,2014,3,201403
229,No concesionado,15PE16TNA1,Lima,Tunán,0,20215.0,0,4453.0,4880.0,694.0,528.0,5262.0,57.0,20215,652.1,15874,512.1,36089,1164.2,2014,3,201403
230,No concesionado,04PE1SYCA1,Arequipa,Yauca,24,13723.0,0,4474.0,7330.0,2589.0,5808.0,17735.0,411.0,13747,443.5,38347,1237.0,52094,1680.5,2014,3,201403
231,Concesionado,22PE5NACS1,San Martín,Aguas Claras,2571,7150.0,0,2540.0,2302.0,630.0,360.0,3818.0,20.0,9721,324.0,9670,322.3,19391,646.4,2014,4,201404
232,Concesionado,04PE1SCAM1,Arequipa,Camaná,0,11974.0,0,5307.0,4077.0,1508.0,2943.0,8639.0,242.0,11974,399.1,22716,757.2,34690,1156.3,2014,4,201404
233,Concesionado,21PE3SCRO1,Puno,Caracoto,29909,76166.0,5387,17658.0,4859.0,1051.0,1646.0,4344.0,3.0,106075,3535.8,34948,1164.9,141023,4700.8,2014,4,201404
234,Concesionado,12PE3NCRA1,Junín,Casaracra-Concesión,96,47544.0,0,16091.0,16655.0,3855.0,3147.0,18983.0,143.0,47640,1588.0,58874,1962.5,106514,3550.5,2014,4,201404
235,Concesionado,08PE3SCSC1,Cusco,Ccasacancha (Huillque),0,24189.0,0,4768.0,4186.0,395.0,757.0,3220.0,85.0,24189,806.3,13411,447.0,37600,1253.3,2014,4,201404
236,Concesionado,13PE1NCMA1,La Libertad,Chicama,282,50541.0,9627,13028.0,12490.0,2820.0,2788.0,16858.0,112.0,50823,1694.1,57723,1924.1,108546,3618.2,2014,4,201404
237,Concesionado,15PE1SCLA1,Lima,Chilca,0,160557.0,0,25124.0,18531.0,3272.0,6140.0,22162.0,415.0,160557,5351.9,75644,2521.5,236201,7873.4,2014,4,201404
238,Concesionado,20PE1NJCLS1,Piura,Chulucanas,2472,29613.0,705,8075.0,2990.0,128.0,286.0,3672.0,60.0,32085,1069.5,15916,530.5,48001,1600.0,2014,4,201404
239,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,4,201404
240,Concesionado,15PE22CCA1,Lima,Corcona-Concesión,5577,85355.0,1101,24781.0,25926.0,6659.0,4359.0,30459.0,212.0,90932,3031.1,93497,3116.6,184429,6147.6,2014,4,201404
241,Concesionado,20PE1NCBA1,Piura,Cruce Bayóvar,0,9335.0,0,2525.0,5931.0,1941.0,1272.0,7461.0,49.0,9335,311.2,19179,639.3,28514,950.5,2014,4,201404
242,Concesionado,14PE04BOLS1,Lambayeque,Desvío Olmos,862,8883.0,0,5310.0,5449.0,1624.0,709.0,4750.0,36.0,9745,324.8,17878,595.9,27623,920.8,2014,4,201404
243,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,7443.0,0,996.0,2074.0,397.0,1761.0,3187.0,42.0,7443,248.1,8457,281.9,15900,530.0,2014,4,201404
244,Concesionado,15PE1NEPS1,Lima,El Paraíso,0,98097.0,0,39328.0,30798.0,9428.0,8169.0,41074.0,326.0,98097,3269.9,129123,4304.1,227220,7574.0,2014,4,201404
245,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,20389.0,0,6046.0,11408.0,3676.0,2946.0,14820.0,121.0,20389,679.6,39017,1300.6,59406,1980.2,2014,4,201404
246,Concesionado,02PE1NHUY1,Áncash,Huarmey,0,35713.0,0,10446.0,21839.0,7333.0,5559.0,28962.0,254.0,35713,1190.4,74393,2479.8,110106,3670.2,2014,4,201404
247,Concesionado,11PE1SICA1,Ica,Ica,0,42551.0,0,11813.0,13314.0,2295.0,4565.0,14753.0,293.0,42551,1418.4,47033,1567.8,89584,2986.1,2014,4,201404
248,Concesionado,18PE36ILO1,Moquegua,Ilo,0,20755.0,0,2351.0,669.0,112.0,1878.0,1095.0,66.0,20755,691.8,6171,205.7,26926,897.5,2014,4,201404
249,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,55419.0,0,15667.0,16575.0,3122.0,5582.0,19902.0,307.0,55419,1847.3,61155,2038.5,116574,3885.8,2014,4,201404
250,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,4404.0,0,2497.0,179.0,5.0,4.0,41.0,5.0,4404,146.8,2731,91.0,7135,237.8,2014,4,201404
251,Concesionado,21PE34BMNI1,Puno,Macusani,1202,2456.0,77,776.0,404.0,63.0,345.0,1622.0,16.0,3658,121.9,3303,110.1,6961,232.0,2014,4,201404
252,Concesionado,11PE30MNA1,Ica,Marcona,0,20882.0,0,4298.0,1591.0,82.0,139.0,889.0,11.0,20882,696.1,7010,233.7,27892,929.7,2014,4,201404
253,Concesionado,04PE34MRI1,Arequipa,Matarani Concesión,0,13921.0,0,5004.0,1441.0,883.0,3037.0,15113.0,327.0,13921,464.0,25805,860.2,39726,1324.2,2014,4,201404
254,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,4,201404
255,Concesionado,14PE1NJMOC1,Lambayeque,Mocce,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2014,4,201404
256,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,8773.0,0,1073.0,2395.0,475.0,1762.0,3211.0,40.0,8773,292.4,8956,298.5,17729,591.0,2014,4,201404
257,Concesionado,14PE1NMRE1,Lambayeque,Mórrope,0,11668.0,0,2928.0,6007.0,1966.0,1357.0,7177.0,51.0,11668,388.9,19486,649.5,31154,1038.5,2014,4,201404
258,Concesionado,22PE5NMYB1,San Martín,Moyobamba,38,26231.0,1780,3327.0,2381.0,591.0,288.0,3743.0,21.0,26269,875.6,12131,404.4,38400,1280.0,2014,4,201404
259,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,413,24455.0,0,7199.0,10530.0,2567.0,2358.0,12945.0,85.0,24868,828.9,35684,1189.5,60552,2018.4,2014,4,201404
260,Concesionado,20PE02PAI1,Piura,Paita,5685,43268.0,1299,8590.0,2926.0,398.0,813.0,6102.0,49.0,48953,1631.8,20177,672.6,69130,2304.3,2014,4,201404
261,Concesionado,18PE36APCL1,Moquegua,Pampa Cuéllar,0,9658.0,0,2121.0,1491.0,385.0,3902.0,2431.0,3.0,9658,321.9,10333,344.4,19991,666.4,2014,4,201404
262,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,6102.0,0,2804.0,4235.0,331.0,873.0,3996.0,117.0,6102,203.4,12356,411.9,18458,615.3,2014,4,201404
263,Concesionado,03PE30APPR1,Apurímac,Pampamarca (Chalhuanca),0,6843.0,0,2205.0,3528.0,313.0,725.0,2891.0,62.0,6843,228.1,9724,324.1,16567,552.2,2014,4,201404
264,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,29860.0,0,18104.0,6815.0,2296.0,3024.0,22395.0,208.0,29860,995.3,52842,1761.4,82702,2756.7,2014,4,201404
265,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,125,6193.0,0,1556.0,1478.0,443.0,201.0,1928.0,19.0,6318,210.6,5625,187.5,11943,398.1,2014,4,201404
266,Concesionado,03PE30APRH1,Apurímac,Pichirhua (Casinchihua),0,14141.0,0,3042.0,3446.0,306.0,732.0,2820.0,58.0,14141,471.4,10404,346.8,24545,818.2,2014,4,201404
267,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,109350.0,11804,22942.0,13532.0,3154.0,1957.0,12719.0,43.0,109350,3645.0,66151,2205.0,175501,5850.0,2014,4,201404
